URL,Name,Description,Products,Featured,New Exhibitor,Sponsoring,Verified Description,Number of Employees,Market Cap,Other Useful Information,Accuracy Note
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hamburg Aviation e.V.,"The future of aircraft interiors begins here. Welcome to Hamburg, the world's leading cabin competence center. 300 companies, research institutes, universities and SMEs. Hamburg's products welcome you on board: No matter where in the world you board an aircraft, a piece of Hamburg is probably flying with you.

Honouring excellence in cabin innovations: Hamburg Aviation organises the world's biggest prize for innovation in the aircraft cabin, the Crystal Cabin Award.",Not provided,No,No,No,"The future of aircraft interiors begins here. Welcome to Hamburg, the world's leading cabin competence center. 300 companies, research institutes, universities and SMEs. Hamburg's products welcome you on board: No matter where in the world you board an aircraft, a piece of Hamburg is probably flying with you.

Honouring excellence in cabin innovations: Hamburg Aviation organises the world's biggest prize for innovation in the aircraft cabin, the Crystal Cabin Award.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hansair Logistics GmbH,"HANSAIR-HYPERCOAT Group sells aircraft system and interior spare parts, consumables, expendables and tools. We stock for our customers locally to achive a high availability of these products in quantities our customers need to maintain, repair or overhaul their aircraft fleets. 
We offer engineering, design services for cabin modification, reconfigurations or refurbishment for AIRBUS and BOEING aircrafts which includes cabin interior like PSUs, Non-Textile flooring, fluorescent floor path markings,  leather cleaner, tapes and lighting.",Not provided,No,No,No,"HANSAIR-HYPERCOAT Group sells aircraft system and interior spare parts, consumables, expendables and tools. We stock for our customers locally to achive a high availability of these products in quantities our customers need to maintain, repair or overhaul their aircraft fleets. 
We offer engineering, design services for cabin modification, reconfigurations or refurbishment for AIRBUS and BOEING aircrafts which includes cabin interior like PSUs, Non-Textile flooring, fluorescent floor path markings,  leather cleaner, tapes and lighting.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hanse Aerospace Wirtschaftsdienst GmbH,"For many years Hanse-Aerospace has been successfully organizing joint booths at national and international aerospace trade fairs – from small information booths on conventions up to the more than 1,500 sqm large Hanse-Pavilion at the Aircraft Interiors Expo. Hanse-Aerospace takes over all tasks associated with participation in trade fairs, fairs or exhibitions and is your primary contact for all related matters.",Not provided,No,No,No,"For many years Hanse-Aerospace has been successfully organizing joint booths at national and international aerospace trade fairs – from small information booths on conventions up to the more than 1,500 sqm large Hanse-Pavilion at the Aircraft Interiors Expo. Hanse-Aerospace takes over all tasks associated with participation in trade fairs, fairs or exhibitions and is your primary contact for all related matters.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Harper Engineering Co.,"Founded on OJ Harper’s vision to solve technical challenges in aircraft interiors, Harper Engineering has grown into a trusted partner for aerospace design and manufacturing solutions. We help aerospace partners solve complex challenges with smart, engineered solutions. Our turnkey approach brings ideas to life quickly, delivering aircraft-certified components and composite parts that perform flawlessly on every plane, every time.
In 2026, Harper Engineering was acquired by The Loar Group, expanding our ability to support customers while continuing to advance the future of design in flight.","Cockpit Doors, Fasteners, Galleys & Galley Equipment, Overhead Storage, Plastic Mouldings, Safety, Emergency & Security, Seating, BizJet Interior Design",No,No,No,"Founded on OJ Harper’s vision to solve technical challenges in aircraft interiors, Harper Engineering has grown into a trusted partner for aerospace design and manufacturing solutions. We help aerospace partners solve complex challenges with smart, engineered solutions. Our turnkey approach brings ideas to life quickly, delivering aircraft-certified components and composite parts that perform flawlessly on every plane, every time.
In 2026, Harper Engineering was acquired by The Loar Group, expanding our ability to support customers while continuing to advance the future of design in flight.",,,"Products: Cockpit Doors, Fasteners, Galleys & Galley Equipment, Overhead Storage, Plastic Mouldings, Safety, Emergency & Security, Seating, BizJet Interior Design",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hebmüller SRS Technik GmbH,"We move aerospace.

With Hebmüller being one of the leading companies in the aerospace industry you will get the most modern flow control on aeroplanes. We develop valve solutions for potable water and waste water used in galleys and lavoratories which not only reach our high quality levels but also outdo the most stringent quality levels known in aerospace. 

Our expertise for years and our knowledge about the always changing demands in the market allows us to deal with your individual needs.

Valve solutions for the aerospace industry:

- Air Stop Drain Valves
- Vent Valves
- Check Valves","Galleys & Galley Equipment, Lavatory & Waste Equipment, Repairs & Restoration",No,No,No,"We move aerospace.

With Hebmüller being one of the leading companies in the aerospace industry you will get the most modern flow control on aeroplanes. We develop valve solutions for potable water and waste water used in galleys and lavoratories which not only reach our high quality levels but also outdo the most stringent quality levels known in aerospace. 

Our expertise for years and our knowledge about the always changing demands in the market allows us to deal with your individual needs.

Valve solutions for the aerospace industry:

- Air Stop Drain Valves
- Vent Valves
- Check Valves",,,"Products: Galleys & Galley Equipment, Lavatory & Waste Equipment, Repairs & Restoration",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,HEICO Aerospace Corporation,"HEICO Corporation (NYSE: HEI and HEI.A) is a successful and growing technology-driven aerospace, industrial, defense and electronics company. For more than 68 years, HEICO has thrived by providing customers with innovative and cost-saving products and services.

HEICO’s products are found on large commercial aircraft, regional, business and military aircraft, as well as on a large variety of industrial turbines, targeting systems, missiles and electro-optical devices.
 
HEICO Corporation operates in two segments, the Flight Support Group and the Electronic Technologies Group.",Not provided,No,No,No,"HEICO Corporation (NYSE: HEI and HEI.A) is a successful and growing technology-driven aerospace, industrial, defense and electronics company. For more than 68 years, HEICO has thrived by providing customers with innovative and cost-saving products and services.

HEICO’s products are found on large commercial aircraft, regional, business and military aircraft, as well as on a large variety of industrial turbines, targeting systems, missiles and electro-optical devices.
 
HEICO Corporation operates in two segments, the Flight Support Group and the Electronic Technologies Group.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hellermanntyton Gmbh & Co. KG,"In fact, our team of aerospace specialists know their way around an aircraft inside and out, understanding the importance of maximising weight savings and delivering performance gains. From 39 locations around the world, we analyse current solutions onboard a customer’s aircraft to map out where we can trim down to the essentials. Like with our seat-to-seat clamps. Developers at 13 different international locations closely collaborated to develop a special solution for easy, reliable wiring of in-flight entertainment systems that consolidated several parts into just one.","Connectors, Plastic Mouldings",No,No,No,"In fact, our team of aerospace specialists know their way around an aircraft inside and out, understanding the importance of maximising weight savings and delivering performance gains. From 39 locations around the world, we analyse current solutions onboard a customer’s aircraft to map out where we can trim down to the essentials. Like with our seat-to-seat clamps. Developers at 13 different international locations closely collaborated to develop a special solution for easy, reliable wiring of in-flight entertainment systems that consolidated several parts into just one.",,,"Products: Connectors, Plastic Mouldings",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,High Tech Finishing,"Since 1984, High Tech Finishing has led the aviation interior plating industry by providing high-quality decorative metal parts to partners in the aircraft industry. You’ll notice a difference in our finished product because of the attention to detail in our comprehensive array of plating solutions.","Finishing, Galleys & Galley Equipment, Hardware, Interior Paints & Coverings, Seating",No,Yes,No,"Since 1984, High Tech Finishing has led the aviation interior plating industry by providing high-quality decorative metal parts to partners in the aircraft industry. You’ll notice a difference in our finished product because of the attention to detail in our comprehensive array of plating solutions.",,,"Products: Finishing, Galleys & Galley Equipment, Hardware, Interior Paints & Coverings, Seating | New Exhibitor: Yes",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Inflight Media Portfolio,"The Inflight media portfolio has been providing industry-leading coverage of the end-to-end in-flight experience for over 35 years.

The portfolio is comprised of a bi-monthly magazine, weekly e-newsletters, market intelligence, video content, a comprehensive social media presence and regional events dedicated to the in-flight community. 

The breadth and diversity of coverage provided make Inflight an essential media resource for executives working across the in-flight technology spectrum in commercial and business aviation markets.",Not provided,No,No,No,"The Inflight media portfolio has been providing industry-leading coverage of the end-to-end in-flight experience for over 35 years.

The portfolio is comprised of a bi-monthly magazine, weekly e-newsletters, market intelligence, video content, a comprehensive social media presence and regional events dedicated to the in-flight community. 

The breadth and diversity of coverage provided make Inflight an essential media resource for executives working across the in-flight technology spectrum in commercial and business aviation markets.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Holcim Technical Solutions and Products GmbH,"Holcim Technical Solutions and Products GmbH’s NTF (non-textile floor) material is the only PVC-free NTF material in the aviation flooring industry. Manufactured from high performance rubber materials and laminated to an integral structural backing, our flooring systems provide unsurpassed durability and performance.
When installed with our Floorsil® silicone sealant, our products deliver superior durability, seal and seam integrity, ease of installation and maximum corrosion prevention - no hot welding required.",Not provided,No,No,No,"Holcim Technical Solutions and Products GmbH’s NTF (non-textile floor) material is the only PVC-free NTF material in the aviation flooring industry. Manufactured from high performance rubber materials and laminated to an integral structural backing, our flooring systems provide unsurpassed durability and performance.
When installed with our Floorsil® silicone sealant, our products deliver superior durability, seal and seam integrity, ease of installation and maximum corrosion prevention - no hot welding required.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Howmet Fastening Systems Aichach GmbH,Not given,Not provided,No,No,No,,,,,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,HSH AEROSPACE FINISHES,"For 30 years, HSH Aerospace Finishes has specialized in
manufacturing Water Borne Coatings Systems for the Aircraft Cabin Interiors.
Our mission is to allow our customers improve and maintain the appearance and performance of their cabin
and their components, would it be for new build or refurbishment projects.
Flexibility, versatility, cost and time saving are among the benefits associated to our products and services.","Aircraft Manufacturer, Cleaning, Finishing, Galleys & Galley Equipment, Interior Paints & Coverings, Plastic Mouldings, Repairs & Restoration, Seating",No,No,No,"For 30 years, HSH Aerospace Finishes has specialized in
manufacturing Water Borne Coatings Systems for the Aircraft Cabin Interiors.
Our mission is to allow our customers improve and maintain the appearance and performance of their cabin
and their components, would it be for new build or refurbishment projects.
Flexibility, versatility, cost and time saving are among the benefits associated to our products and services.",,,"Products: Aircraft Manufacturer, Cleaning, Finishing, Galleys & Galley Equipment, Interior Paints & Coverings, Plastic Mouldings, Repairs & Restoration, Seating",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,"Hughes, an EchoStar Company | In-flight Connectivity","We offer Internet connectivity direct to airlines; Low latency LEO; and our own ESA designed and manufactured in our state-of-the-art factory. Hughes, an EchoStar company, provides end-to-end connectivity for millions of people globally at home, at work, in their communities, and in-flight.",Not provided,No,No,No,"We offer Internet connectivity direct to airlines; Low latency LEO; and our own ESA designed and manufactured in our state-of-the-art factory. Hughes, an EchoStar company, provides end-to-end connectivity for millions of people globally at home, at work, in their communities, and in-flight.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,"HUQIANG ENTERPRISE (YANCHENG) CO., LTD.","Taiwan Huqiang Group entered the mainland Chinese market in 1991 and has established wholly-owned subsidiaries in Shanghai, Jiangsu, and Chongqing.

Our main business include manufacturing various of cables, aluminum alloy die castings, magnesium alloy die-castings, outer tubes, and steel wire ropes. 

Deeply focus on fields such as aviation, yachts, high-speed trai, motorcycles, automobiles, agricultural machinery, and construction machinery.

Our products are sold all over over the world. 

We have passed ISO 9001, IATF16949, ISO/TS 22163, ISO 45001, and ISO 14001 certification.",Seating,No,Yes,No,"Taiwan Huqiang Group entered the mainland Chinese market in 1991 and has established wholly-owned subsidiaries in Shanghai, Jiangsu, and Chongqing.

Our main business include manufacturing various of cables, aluminum alloy die castings, magnesium alloy die-castings, outer tubes, and steel wire ropes. 

Deeply focus on fields such as aviation, yachts, high-speed trai, motorcycles, automobiles, agricultural machinery, and construction machinery.

Our products are sold all over over the world. 

We have passed ISO 9001, IATF16949, ISO/TS 22163, ISO 45001, and ISO 14001 certification.",,,Products: Seating | New Exhibitor: Yes,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hutchinson Aerospace GmbH,"ANTICIPATING OUR CUSTOMERS’ NEEDS By offering smart solutions for a world on the move, Hutchinson is helping to make mobility safer, more comfortable and sustainable, today and tomorrow. Our Group combines innovation and operational excellence to meet customer needs on land, in the air and at sea. Customers looking to improve comfort, safety and energy efficiency rely on Hutchinson smart solutions to meet their most challenging requirements. Our innovations cover a wide variety of particularly demanding markets, from automotive and aerospace to defense, energy, rail and industry.",Not provided,No,No,No,"ANTICIPATING OUR CUSTOMERS’ NEEDS By offering smart solutions for a world on the move, Hutchinson is helping to make mobility safer, more comfortable and sustainable, today and tomorrow. Our Group combines innovation and operational excellence to meet customer needs on land, in the air and at sea. Customers looking to improve comfort, safety and energy efficiency rely on Hutchinson smart solutions to meet their most challenging requirements. Our innovations cover a wide variety of particularly demanding markets, from automotive and aerospace to defense, energy, rail and industry.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Hydraflow,"Hydraflow specializes in designing and manufacturing flexible hose assemblies, couplings, fittings, manifolds, and quick disconnects for low-pressure fluid systems. Our products serve a variety of applications, including potable and waste water, fuel, oxygen, and instrumentation systems for leading aircraft manufacturers. With a proven track record of near-perfect quality and on-time delivery ratings, Hydraflow also supports engineers by delivering innovative technical solutions tailored to their needs.","Galleys & Galley Equipment, Lavatory & Waste Equipment",No,No,No,"Hydraflow specializes in designing and manufacturing flexible hose assemblies, couplings, fittings, manifolds, and quick disconnects for low-pressure fluid systems. Our products serve a variety of applications, including potable and waste water, fuel, oxygen, and instrumentation systems for leading aircraft manufacturers. With a proven track record of near-perfect quality and on-time delivery ratings, Hydraflow also supports engineers by delivering innovative technical solutions tailored to their needs.",,,"Products: Galleys & Galley Equipment, Lavatory & Waste Equipment",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Iacobucci HF Aerospace Spa,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IdeaNova,"IdeaNova, founded in 2008, is a leader in secure video streaming products and advanced engineering services. It pioneered distribution and integration of secure streaming technologies in aviation, media, and entertainment. Its robust, customizable products enhance inflight entertainment for connected or autonomous cabins and are available via license for on-premise deployment or used on demand through SaaS. IdeaNova offers unmatched convenience, customization, and unique features. Trusted by global clients, IdeaNova empowers organizations to innovate rapidly and efficiently.","AI/ Machine Learning, Content/Software, Media, Connectivity/Communications",No,No,No,"IdeaNova, founded in 2008, is a leader in secure video streaming products and advanced engineering services. It pioneered distribution and integration of secure streaming technologies in aviation, media, and entertainment. Its robust, customizable products enhance inflight entertainment for connected or autonomous cabins and are available via license for on-premise deployment or used on demand through SaaS. IdeaNova offers unmatched convenience, customization, and unique features. Trusted by global clients, IdeaNova empowers organizations to innovate rapidly and efficiently.",,,"Products: AI/ Machine Learning, Content/Software, Media, Connectivity/Communications",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,iDesign GmbH,Not given,Not provided,No,No,No,,,,,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Avsos,"Avsos is an aviation technology firm dedicated to digitizing aviation operations. We specialize in modular software solutions based on AI and optimization from crew management to inflight retail, alongside our cutting-edge Aviro E-Box for onboard e-commerce platform with IFE capabilities. By integrating predictive analytics and machine learning, we optimize every stage of the journey—from operations to retail. Our mission is to empower aviation with data-driven insights, reducing costs and enhancing the passenger experience through seamless innovation.","AI/ Machine Learning, Ancillary Revenue Optimisation Systems, Big Data and Analytics, Hardware",No,Yes,No,"Avsos is an aviation technology firm dedicated to digitizing aviation operations. We specialize in modular software solutions based on AI and optimization from crew management to inflight retail, alongside our cutting-edge Aviro E-Box for onboard e-commerce platform with IFE capabilities. By integrating predictive analytics and machine learning, we optimize every stage of the journey—from operations to retail. Our mission is to empower aviation with data-driven insights, reducing costs and enhancing the passenger experience through seamless innovation.",,,"Products: AI/ Machine Learning, Ancillary Revenue Optimisation Systems, Big Data and Analytics, Hardware | New Exhibitor: Yes",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IFPL Group Ltd,Not given,Not provided,Yes,No,Sponsor of Lighting/LED,,,,Featured: Yes | Sponsoring: Sponsor of Lighting/LED,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IMAGINAIR,Not given,Not provided,Yes,No,New Exhibitor,,,,Featured: Yes | Sponsoring: New Exhibitor,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IMG Media Ltd,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Inflight Canada Inc,"IFC supports airlines, leasing companies & system OEMs with capabilities spanning products, engineering, certification, manufacturing, installation, and retrofit of passenger cabin systems. 

With a broad portfolio of STCs, 1,000+ aircraft modified, and patented system solutions, IFC has delivered certified modifications across commercial aircraft, helping customers modernize cabins and improve the inflight passenger experience. 

IFC holds patented designs for installation & operation of IFE, ISPS, Connectivity systems, and designs/owns the IP for the PES/PSS+P system and USB Power system.","Design Studios, Content/Software, IFEC Hardware, Repairs & Restoration, Seating, Passenger Service System, Certification Services",No,No,No,"IFC supports airlines, leasing companies & system OEMs with capabilities spanning products, engineering, certification, manufacturing, installation, and retrofit of passenger cabin systems. 

With a broad portfolio of STCs, 1,000+ aircraft modified, and patented system solutions, IFC has delivered certified modifications across commercial aircraft, helping customers modernize cabins and improve the inflight passenger experience. 

IFC holds patented designs for installation & operation of IFE, ISPS, Connectivity systems, and designs/owns the IP for the PES/PSS+P system and USB Power system.",,,"Products: Design Studios, Content/Software, IFEC Hardware, Repairs & Restoration, Seating, Passenger Service System, Certification Services",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Inflight Dublin,"Inflight Dublin is a global provider of IFE content and wireless solutions. With 38 years’ experience and headquartered in Dublin, we work with over 50 airlines worldwide. Our Wireless IFE solution, Everhub™, is the only end-to-end solution on the market delivering Hardware, Software, Content and Ancillary services all under one roof, allowing us to cater to each airlines’ tailored needs.","Content/Software, IFEC Hardware",No,No,No,"Inflight Dublin is a global provider of IFE content and wireless solutions. With 38 years’ experience and headquartered in Dublin, we work with over 50 airlines worldwide. Our Wireless IFE solution, Everhub™, is the only end-to-end solution on the market delivering Hardware, Software, Content and Ancillary services all under one roof, allowing us to cater to each airlines’ tailored needs.",,,"Products: Content/Software, IFEC Hardware",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IFE Products: LED Upgrades & IFE Repair Services,Not given,Not provided,Yes,No,No,,,,Featured: Yes,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Innova Engineered Plastics,Not given,Not provided,Yes,No,Sponsor of Plastics,,,,Featured: Yes | Sponsoring: Sponsor of Plastics,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Innovint Aircraft Interior GmbH,"Innovint Aircraft Interior GmbH was founded in 1977. The production program covers a wide range of cabin interior for airlines. The main emphasis lies on the development and production of partitions, bulkheads, stowages, doghouses, emergency equipment and numerous ancillary equipment such as magazine racks, literature pockets, picture frames, flower and cosmetic holders of various kinds. Own product developments specifically designed to increase the passenger comfort and safety are a wheelchair for disabled persons and our baby bassinets. Innovint is leading the market in this area as OEM.",Not provided,No,No,No,"Innovint Aircraft Interior GmbH was founded in 1977. The production program covers a wide range of cabin interior for airlines. The main emphasis lies on the development and production of partitions, bulkheads, stowages, doghouses, emergency equipment and numerous ancillary equipment such as magazine racks, literature pockets, picture frames, flower and cosmetic holders of various kinds. Own product developments specifically designed to increase the passenger comfort and safety are a wheelchair for disabled persons and our baby bassinets. Innovint is leading the market in this area as OEM.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Insperial,"Insperial is a manufacturer of customised material solutions for cabin interiors, delivering high-fidelity designs with precision and sustainability at their core.
Everything in a cabin that passengers see, touch, and fee is crafted to exact specifications, with limitless possibilities in texture, haptics, and colour. Insperial’s bespoke approach allows for a minimum order quantity of just one, ensuring exclusivity without compromise. Built on a foundation of sustainable materials, each product merges aesthetic excellence with environmental responsibility.","Finishing, Interior Paints & Coverings, Plastics, Repairs & Restoration, Seating, Signage & Placards, Leathers, Dress Covers, Seat Cushions, BizJet Refurbishment",No,No,No,"Insperial is a manufacturer of customised material solutions for cabin interiors, delivering high-fidelity designs with precision and sustainability at their core.
Everything in a cabin that passengers see, touch, and fee is crafted to exact specifications, with limitless possibilities in texture, haptics, and colour. Insperial’s bespoke approach allows for a minimum order quantity of just one, ensuring exclusivity without compromise. Built on a foundation of sustainable materials, each product merges aesthetic excellence with environmental responsibility.",,,"Products: Finishing, Interior Paints & Coverings, Plastics, Repairs & Restoration, Seating, Signage & Placards, Leathers, Dress Covers, Seat Cushions, BizJet Refurbishment",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,interiorsDIRECT GmbH,"InteriorsDIRECT GmbH designs/manufactures/repairs & certifies cabin interior spares and realizes interior customization projects from design to delivery for the global, commercial aviation aftermarket. We also distribute from our warehouse to offer a full material service. Based on approvals according to EASA Part 21J, 21G and 145 regulations we support global airlines, MRO and completion centers including aircraft certification service (EASA).",Not provided,No,No,No,"InteriorsDIRECT GmbH designs/manufactures/repairs & certifies cabin interior spares and realizes interior customization projects from design to delivery for the global, commercial aviation aftermarket. We also distribute from our warehouse to offer a full material service. Based on approvals according to EASA Part 21J, 21G and 145 regulations we support global airlines, MRO and completion centers including aircraft certification service (EASA).",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,International Aerospace Coatings,"IAC are global leaders in specialist aircraft painting, interiors, and graphics.
Together with our sister company Eirtech we service a wide range of international airlines, private operators, military aircraft, and aviation leasing companies across the globe. IAC’s painting and coatings capabilities combined with Eirtech’s engineering and technical services offerings create a “one-stop shop” of aviation services from aircraft purchase to owner transitions and end of life. IAC have Part 145 approval from the Irish Aviation Authority (IAA) to offer base and line maintenance services.",Not provided,No,No,No,"IAC are global leaders in specialist aircraft painting, interiors, and graphics.
Together with our sister company Eirtech we service a wide range of international airlines, private operators, military aircraft, and aviation leasing companies across the globe. IAC’s painting and coatings capabilities combined with Eirtech’s engineering and technical services offerings create a “one-stop shop” of aviation services from aircraft purchase to owner transitions and end of life. IAC have Part 145 approval from the Irish Aviation Authority (IAA) to offer base and line maintenance services.",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,International Water-Guard Industries Inc,"For the past 30 years, IWG has been the industry leader in UV potable water treatment technology and water distribution system components for VIP and corporate aircraft worldwide. IWG's innovative solutions have expanded with a series of Aircraft On-Demand Water Heaters providing high flow rates, lightweight components, and small footprint.

IWG is the world leader in flight-certified UV water treatment components, controls and monitoring systems that use ultraviolet light technology that provide passengers and crew with safe and fresh on-board drinking water at all times.","Galleys & Galley Equipment, Lavatory & Waste Equipment",No,No,No,"For the past 30 years, IWG has been the industry leader in UV potable water treatment technology and water distribution system components for VIP and corporate aircraft worldwide. IWG's innovative solutions have expanded with a series of Aircraft On-Demand Water Heaters providing high flow rates, lightweight components, and small footprint.

IWG is the world leader in flight-certified UV water treatment components, controls and monitoring systems that use ultraviolet light technology that provide passengers and crew with safe and fresh on-board drinking water at all times.",,,"Products: Galleys & Galley Equipment, Lavatory & Waste Equipment",From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,International Wire - Tresse Métallique J.Forissier,Not given,Not provided,Yes,No,New Exhibitor,,,,Featured: Yes | Sponsoring: New Exhibitor,No reliable external verification completed
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,Invest Northern Ireland,"Collins Aerospace, Thompson Aero Seating, Adient, Safran, Airbus, Boeing, Spirit AeroSystems and GKN Aerospace all depend on Northern Ireland's supply chain manufacturers to provide quality high value-added products and services cost-effectively and on time. Key technologies include: precision machining; plastic injection moulding; composite design and manufacture; advanced metal forming; dress covers; seating & galleys, design & stress and polymer waste repurposing solutions. Internationally recognised aerospace approvals and accreditations include; AS9100, ISO9001, NADCAP and SC21 award, dem",Not provided,No,No,No,"Collins Aerospace, Thompson Aero Seating, Adient, Safran, Airbus, Boeing, Spirit AeroSystems and GKN Aerospace all depend on Northern Ireland's supply chain manufacturers to provide quality high value-added products and services cost-effectively and on time. Key technologies include: precision machining; plastic injection moulding; composite design and manufacture; advanced metal forming; dress covers; seating & galleys, design & stress and polymer waste repurposing solutions. Internationally recognised aerospace approvals and accreditations include; AS9100, ISO9001, NADCAP and SC21 award, dem",,,,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IP-TEC B.V.,"With our products, we accompany your flight, with continuous & reliable USB C charging
experiences. Our product, USB C underseat charger, offers high power output, with optimal
dimension & weight. Long lifetime, with double fans cooling system, to ensure high reliability. Our USB C powerbank, for legacy aircraft, guaranties your need, at peak power consumption our Supercaps, ensure higher safety standards, for energy storage, while reducing weight. Our brick converter, Delivers, high power density, to meet future demand.",Not provided,No,Yes,No,"With our products, we accompany your flight, with continuous & reliable USB C charging
experiences. Our product, USB C underseat charger, offers high power output, with optimal
dimension & weight. Long lifetime, with double fans cooling system, to ensure high reliability. Our USB C powerbank, for legacy aircraft, guaranties your need, at peak power consumption our Supercaps, ensure higher safety standards, for energy storage, while reducing weight. Our brick converter, Delivers, high power density, to meet future demand.",,,New Exhibitor: Yes,From uploaded AIX data only; web verification still required
https://www.aircraftinteriorsexpo.com/en-gb/exhibitor-directory.html#/,IPC Mouldings,"IPC Mouldings is an SC21 Gold award winning manufacturer of injection moulded parts and engineered assemblies. Helping customers to solve problems, reduce costs and assure quality, we combine our knowledge and expertise with high quality performance and service, ensuring your product is delivered on time, in full. The company’s business model creates a true partnership where both supplier and customer are fully integrated. As an extension of customer operations, IPC Mouldings is a partner providing solutions with capacity to deliver projects of any size, throughout product whole life.","Plastic Mouldings, Seating",No,No,No,"IPC Mouldings is an SC21 Gold award winning manufacturer of injection moulded parts and engineered assemblies. Helping customers to solve problems, reduce costs and assure quality, we combine our knowledge and expertise with high quality performance and service, ensuring your product is delivered on time, in full. The company’s business model creates a true partnership where both supplier and customer are fully integrated. As an extension of customer operations, IPC Mouldings is a partner providing solutions with capacity to deliver projects of any size, throughout product whole life.",,,"Products: Plastic Mouldings, Seating",From uploaded AIX data only; web verification still required
